tax_id,tax_name,rank,num_records,median,mean
204722,Brucella suis 1330,below_species,1,3.00,3.00
470137,Brucella suis ATCC 23445,below_below_species,1,3.00,3.00
645170,Brucella suis bv. 2,below_species,1,3.00,3.00
118882,Brucellaceae,family,2,3.50,3.50
32199,Buchnera,genus,1,1.00,1.00
9,Buchnera aphidicola,species,7,1.00,1.00
668607,Buchnera aphidicola (Acyrthosiphon kondoi),below_species,1,1.00,1.00
118099,Buchnera aphidicola (Acyrthosiphon pisum),below_species,6,1.00,1.00
135842,Buchnera aphidicola (Baizongia pistaciae),below_species,1,1.00,1.00
261318,Buchnera aphidicola (Cinara cedri),below_species,1,1.00,1.00
261317,Buchnera aphidicola (Cinara tujafilina),below_species,1,1.00,1.00
98794,Buchnera aphidicola (Schizaphis graminum),below_species,1,1.00,1.00
118117,Buchnera aphidicola (Uroleucon ambrosiae),below_species,1,1.00,1.00
372461,Buchnera aphidicola BCc,below_below_species,1,1.00,1.00
563178,Buchnera aphidicola str. 5A (Acyrthosiphon pisum),below_below_below_species,1,1.00,1.00
107806,Buchnera aphidicola str. APS (Acyrthosiphon pisum),below_below_species,2,1.00,1.00
1005090,Buchnera aphidicola str. Ak (Acyrthosiphon kondoi),below_below_species,1,1.00,1.00
224915,Buchnera aphidicola str. Bp (Baizongia pistaciae),below_below_species,1,1.00,1.00
713600,Buchnera aphidicola str. JF98 (Acyrthosiphon pisum),below_below_species,1,1.00,1.00
713601,Buchnera aphidicola str. JF99 (Acyrthosiphon pisum),below_below_species,1,1.00,1.00
713603,Buchnera aphidicola str. LL01 (Acyrthosiphon pisum),below_below_species,1,1.00,1.00
198804,Buchnera aphidicola str. Sg (Schizaphis graminum),below_below_species,1,1.00,1.00
713602,Buchnera aphidicola str. TLW03 (Acyrthosiphon pisum),below_below_species,1,1.00,1.00
561501,Buchnera aphidicola str. Tuc7 (Acyrthosiphon pisum),below_below_species,1,1.00,1.00
1005057,Buchnera aphidicola str. Ua (Uroleucon ambrosiae),below_below_species,1,1.00,1.00
32008,Burkholderia,genus,6,6.00,5.50
152480,Burkholderia ambifaria,species,2,6.00,6.00
339670,Burkholderia ambifaria AMMD,below_species,1,6.00,6.00
398577,Burkholderia ambifaria MC40-6,below_species,1,6.00,6.00
95486,Burkholderia cenocepacia,species,4,6.00,6.00
331271,Burkholderia cenocepacia AU 1054,below_species,1,6.00,6.00
331272,Burkholderia cenocepacia HI2424,below_species,1,6.00,6.00
216591,Burkholderia cenocepacia J2315,below_species,1,6.00,6.00
406425,Burkholderia cenocepacia MC0-3,below_species,1,6.00,6.00
292,Burkholderia cepacia,species,1,6.00,6.00
87882,Burkholderia cepacia complex,species_group,5,6.00,5.80
337,Burkholderia glumae,species,1,5.00,5.00
626418,Burkholderia glumae BGR1,below_species,1,5.00,5.00
13373,Burkholderia mallei,species,4,4.00,4.25
243160,Burkholderia mallei ATCC 23344,below_species,1,4.00,4.00
412022,Burkholderia mallei NCTC 10229,below_species,1,4.00,4.00
320389,Burkholderia mallei NCTC 10247,below_species,1,4.00,4.00
320388,Burkholderia mallei SAVP1,below_species,1,5.00,5.00
87883,Burkholderia multivorans,species,1,5.00,5.00
395019,Burkholderia multivorans ATCC 17616,below_species,1,5.00,5.00
148447,Burkholderia phymatum,species,1,6.00,6.00
391038,Burkholderia phymatum STM815,below_species,1,6.00,6.00
261302,Burkholderia phytofirmans,species,1,6.00,6.00
398527,Burkholderia phytofirmans PsJN,below_species,1,6.00,6.00
28450,Burkholderia pseudomallei,species,4,4.00,4.00
357348,Burkholderia pseudomallei 1106a,below_species,1,4.00,4.00
320372,Burkholderia pseudomallei 1710b,below_species,1,4.00,4.00
320373,Burkholderia pseudomallei 668,below_species,1,4.00,4.00
272560,Burkholderia pseudomallei K96243,below_species,1,4.00,4.00
57975,Burkholderia thailandensis,species,1,4.00,4.00
271848,Burkholderia thailandensis E264,below_species,1,4.00,4.00
60552,Burkholderia vietnamiensis,species,1,6.00,6.00
269482,Burkholderia vietnamiensis G4,below_species,1,6.00,6.00
36873,Burkholderia xenovorans,species,1,6.00,6.00
266265,Burkholderia xenovorans LB400,below_species,1,6.00,6.00
119060,Burkholderiaceae,family,4,4.25,3.88
80840,Burkholderiales,order,5,3.00,2.85
224471,Burkholderiales Genera incertae sedis,below_below_order,2,1.00,1.00
830,Butyrivibrio,genus,1,6.00,6.00
43305,Butyrivibrio proteoclasticus,species,1,6.00,6.00
515622,Butyrivibrio proteoclasticus B316,below_species,1,6.00,6.00
249529,Caldanaerobacter,genus,1,4.00,4.00
911092,Caldanaerobacter subterraneus,species,1,4.00,4.00
119072,Caldanaerobacter subterraneus subsp. tengcongensis,subspecies,1,4.00,4.00
44000,Caldicellulosiruptor,genus,3,3.00,3.00
31899,Caldicellulosiruptor bescii,species,1,3.00,3.00
521460,Caldicellulosiruptor bescii DSM 6725,below_species,1,3.00,3.00
717609,Caldicellulosiruptor obsidiansis,species,1,3.00,3.00
608506,Caldicellulosiruptor obsidiansis OB47,below_species,1,3.00,3.00
44001,Caldicellulosiruptor saccharolyticus,species,1,3.00,3.00
351627,Caldicellulosiruptor saccharolyticus DSM 8903,below_species,1,3.00,3.00
76886,Caldivirga,genus,1,1.00,1.00
76887,Caldivirga maquilingensis,species,1,1.00,1.00
397948,Caldivirga maquilingensis IC-167,below_species,1,1.00,1.00
194,Campylobacter,genus,7,3.00,3.00
195,Campylobacter coli,species,1,3.00,3.00
199,Campylobacter concisus,species,1,3.00,3.00
360104,Campylobacter concisus 13826,below_species,1,3.00,3.00
196,Campylobacter fetus,species,2,3.00,3.00
32019,Campylobacter fetus subsp. fetus,subspecies,1,3.00,3.00
360106,Campylobacter fetus subsp. fetus 82-40,below_subspecies,1,3.00,3.00
28898,Campylobacter helveticus,species,1,3.00,3.00
76517,Campylobacter hominis,species,1,3.00,3.00
360107,Campylobacter hominis ATCC BAA-381,below_species,1,3.00,3.00
197,Campylobacter jejuni,species,4,3.00,3.00
195099,Campylobacter jejuni RM1221,below_species,1,3.00,3.00
32021,Campylobacter jejuni subsp. doylei,subspecies,1,3.00,3.00
360109,Campylobacter jejuni subsp. doylei 269.97,below_subspecies,1,3.00,3.00
32022,Campylobacter jejuni subsp. jejuni,subspecies,3,3.00,3.00
354242,Campylobacter jejuni subsp. jejuni 81-176,below_subspecies,1,3.00,3.00
407148,Campylobacter jejuni subsp. jejuni 81116,below_subspecies,1,3.00,3.00
192222,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819,below_subspecies,1,3.00,3.00
201,Campylobacter lari,species,1,3.00,3.00
306263,Campylobacter lari RM2100,below_species,1,3.00,3.00
72294,Campylobacteraceae,family,3,3.00,3.50
213849,Campylobacterales,order,2,3.00,3.00
327159,Candidatus Accumulibacter,genus,1,2.00,2.00
327160,Candidatus Accumulibacter phosphatis,species,1,2.00,2.00
522306,Candidatus Accumulibacter phosphatis clade IIA str. UW-1,below_species,1,2.00,2.00
281119,Candidatus Amoebophilus,genus,1,1.00,1.00
281120,Candidatus Amoebophilus asiaticus,species,1,1.00,1.00
452471,Candidatus Amoebophilus asiaticus 5a2,below_species,1,1.00,1.00
511434,Candidatus Azobacteroides,genus,1,2.00,2.00
511435,Candidatus Azobacteroides pseudotrichonymphae,species,1,2.00,2.00
511995,Candidatus Azobacteroides pseudotrichonymphae genomovar. CFP2,below_species,1,2.00,2.00
198346,Candidatus Baumannia,below_below_class,1,2.00,2.00
186490,Candidatus Baumannia cicadellinicola,species,1,2.00,2.00
203804,Candidatus Blochmannia,genus,2,1.00,1.00
203907,Candidatus Blochmannia floridanus,species,1,1.00,1.00
101534,Candidatus Blochmannia pennsylvanicus,species,1,1.00,1.00
291272,Candidatus Blochmannia pennsylvanicus str. BPEN,below_species,1,1.00,1.00
114185,Candidatus Carsonella,genus,1,1.00,1.00
114186,Candidatus Carsonella ruddii,species,1,1.00,1.00
387662,Candidatus Carsonella ruddii PV,below_species,1,1.00,1.00
471826,Candidatus Desulforudis,genus,1,2.00,2.00
471827,Candidatus Desulforudis audaxviator,species,1,2.00,2.00
477974,Candidatus Desulforudis audaxviator MP104C,below_species,1,2.00,2.00
568987,Candidatus Hamiltonella,genus,1,3.00,3.00
138072,Candidatus Hamiltonella defensa,species,1,3.00,3.00
572265,Candidatus Hamiltonella defensa 5AT (Acyrthosiphon pisum),below_species,1,3.00,3.00
573657,Candidatus Hodgkinia,genus,1,1.00,1.00
573658,Candidatus Hodgkinia cicadicola,species,1,1.00,1.00
573234,Candidatus Hodgkinia cicadicola Dsem,below_species,1,1.00,1.00
498845,Candidatus Korarchaeum,genus,1,1.00,1.00
498846,Candidatus Korarchaeum cryptofilum,species,1,1.00,1.00
374847,Candidatus Korarchaeum cryptofilum OPF8,below_species,1,1.00,1.00
658061,Candidatus Koribacter,genus,1,1.00,1.00
658062,Candidatus Koribacter versatilis,species,1,1.00,1.00
204669,Candidatus Koribacter versatilis Ellin345,below_species,1,1.00,1.00
34019,Candidatus Liberibacter,genus,1,3.00,3.00
34021,Candidatus Liberibacter asiaticus,species,1,3.00,3.00
537021,Candidatus Liberibacter asiaticus str. psy62,below_species,1,3.00,3.00
330214,Candidatus Nitrospira defluvii,species,1,1.00,1.00
198251,Candidatus Pelagibacter,genus,1,1.00,1.00
198252,Candidatus Pelagibacter ubique,species,1,1.00,1.00
335992,Candidatus Pelagibacter ubique HTCC1062,below_species,1,1.00,1.00
282132,Candidatus Protochlamydia,genus,1,3.00,3.00
362787,Candidatus Protochlamydia amoebophila,species,1,3.00,3.00
264201,Candidatus Protochlamydia amoebophila UWE25,below_species,1,3.00,3.00
767891,Candidatus Puniceispirillum,genus,1,1.00,1.00
767892,Candidatus Puniceispirillum marinum,species,1,1.00,1.00
488538,Candidatus Puniceispirillum marinum IMCC1322,below_species,1,1.00,1.00
401618,Candidatus Riesia,genus,1,2.00,2.00
401619,Candidatus Riesia pediculicola,species,1,2.00,2.00
515618,Candidatus Riesia pediculicola USDA,below_species,1,2.00,2.00
386487,Candidatus Ruthia magnifica,species,1,1.00,1.00
413404,Candidatus Ruthia magnifica str. Cm (Calyptogena magnifica),below_species,1,1.00,1.00
332162,Candidatus Solibacter,genus,1,2.00,2.00
332163,Candidatus Solibacter usitatus,species,1,2.00,2.00
234267,Candidatus Solibacter usitatus Ellin6076,below_species,1,2.00,2.00
336809,Candidatus Sulcia,genus,1,1.00,1.00
336810,Candidatus Sulcia muelleri,species,4,1.00,1.00
706194,Candidatus Sulcia muelleri CARI,below_species,1,1.00,1.00
641892,Candidatus Sulcia muelleri DMIN,below_species,1,1.00,1.00
444179,Candidatus Sulcia muelleri GWSS,below_species,1,1.00,1.00
595499,Candidatus Sulcia muelleri SMDSEM,below_species,1,1.00,1.00
1016,Capnocytophaga,genus,1,4.00,4.00
1018,Capnocytophaga ochracea,species,1,4.00,4.00
521097,Capnocytophaga ochracea DSM 7271,below_species,1,4.00,4.00
129957,Carboxydothermus,genus,1,4.00,4.00
129958,Carboxydothermus hydrogenoformans,species,1,4.00,4.00
246194,Carboxydothermus hydrogenoformans Z-2901,below_species,1,4.00,4.00
868,Cardiobacteriaceae,family,1,3.00,3.00
135615,Cardiobacteriales,order,1,3.00,3.00
414878,Catenulispora,genus,1,3.00,3.00
304895,Catenulispora acidiphila,species,1,3.00,3.00
479433,Catenulispora acidiphila DSM 44928,below_species,1,3.00,3.00
414877,Catenulisporaceae,family,1,3.00,3.00
414714,Catenulisporineae,suborder,1,3.00,3.00
75,Caulobacter,genus,2,2.00,2.00
190650,Caulobacter crescentus CB15,below_species,2,2.00,2.00
565050,Caulobacter crescentus NA1000,below_below_species,1,2.00,2.00
88688,Caulobacter segnis,species,1,2.00,2.00
509190,Caulobacter segnis ATCC 21756,below_species,1,2.00,2.00
155892,Caulobacter vibrioides,species,1,2.00,2.00
76892,Caulobacteraceae,family,3,2.00,1.67
204458,Caulobacterales,order,1,2.00,2.00
85016,Cellulomonadaceae,family,1,2.00,2.00
1707,Cellulomonas,genus,1,2.00,2.00
1711,Cellulomonas flavigena,species,1,2.00,2.00
446466,Cellulomonas flavigena DSM 20109,below_species,1,2.00,2.00
10,Cellvibrio,genus,1,3.00,3.00
155077,Cellvibrio japonicus,species,1,3.00,3.00
498211,Cellvibrio japonicus Ueda107,below_species,1,3.00,3.00
79328,Chitinophaga,genus,1,6.00,6.00
79329,Chitinophaga pinensis,species,1,6.00,6.00
485918,Chitinophaga pinensis DSM 2588,below_species,1,6.00,6.00
563835,Chitinophagaceae,below_order,1,6.00,6.00
810,Chlamydia,genus,3,2.00,1.67
83560,Chlamydia muridarum,species,1,2.00,2.00
243161,Chlamydia muridarum Nigg,below_species,1,2.00,2.00
83558,Chlamydia pneumoniae,species,3,1.00,1.00
813,Chlamydia trachomatis,species,4,2.00,2.00
471472,Chlamydia trachomatis 434/Bu,below_species,1,2.00,2.00
315277,Chlamydia trachomatis A/HAR-13,below_species,1,2.00,2.00
272561,Chlamydia trachomatis D/UW-3/CX,below_species,1,2.00,2.00
471473,Chlamydia trachomatis L2b/UCH-1/proctitis,below_species,1,2.00,2.00
1113537,Chlamydia/Chlamydophila group,below_family,2,1.50,1.50
809,Chlamydiaceae,family,1,1.50,1.50
204428,Chlamydiae,phylum,1,2.00,2.00
51290,Chlamydiae/Verrucomicrobia group,superphylum,2,1.75,1.75
51291,Chlamydiales,order,3,2.00,2.17
204429,Chlamydiia,class,1,2.00,2.00
83553,Chlamydophila,genus,3,1.00,1.00
83555,Chlamydophila abortus,species,1,1.00,1.00
218497,Chlamydophila abortus S26/3,below_species,1,1.00,1.00
83557,Chlamydophila caviae,species,1,1.00,1.00
227941,Chlamydophila caviae GPIC,below_species,1,1.00,1.00
83556,Chlamydophila felis,species,1,1.00,1.00
264202,Chlamydophila felis Fe/C-56,below_species,1,1.00,1.00
115711,Chlamydophila pneumoniae AR39,below_species,1,1.00,1.00
115713,Chlamydophila pneumoniae CWL029,below_species,1,1.00,1.00
182082,Chlamydophila pneumoniae TW-183,below_species,1,1.00,1.00
256319,Chlorobaculum,genus,1,2.00,2.00
274539,Chlorobaculum parvum,species,1,2.00,2.00
517417,Chlorobaculum parvum NCIB 8327,below_species,1,2.00,2.00
1090,Chlorobi,phylum,1,1.50,1.50
191410,Chlorobia,class,1,1.50,1.50
191412,Chlorobiaceae,family,4,1.50,1.50
191411,Chlorobiales,order,1,1.50,1.50
1091,Chlorobium,genus,3,2.00,1.67
1092,Chlorobium limicola,species,1,2.00,2.00
290315,Chlorobium limicola DSM 245,below_species,1,2.00,2.00
319225,Chlorobium luteolum DSM 273,below_species,1,2.00,2.00
1096,Chlorobium phaeobacteroides,species,2,2.00,2.00
331678,Chlorobium phaeobacteroides BS1,below_species,1,2.00,2.00
290317,Chlorobium phaeobacteroides DSM 266,below_species,1,2.00,2.00
1094,Chlorobium phaeovibrioides,species,1,1.00,1.00
290318,Chlorobium phaeovibrioides DSM 265,below_species,1,1.00,1.00
274493,Chlorobium/Pelodictyon group,below_family,2,2.00,2.00
1106,Chloroflexaceae,family,2,2.50,2.50
32064,Chloroflexales,order,1,2.50,2.50
32061,Chloroflexi,class,1,2.50,2.50
200795,Chloroflexi,phylum,3,1.00,1.50
1107,Chloroflexus,genus,2,3.00,3.00
152260,Chloroflexus aggregans,species,1,3.00,3.00
326427,Chloroflexus aggregans DSM 9485,below_species,1,3.00,3.00
1108,Chloroflexus aurantiacus,species,1,3.00,3.00
324602,Chloroflexus aurantiacus J-10-fl,below_species,1,3.00,3.00
100715,Chloroherpeton,genus,1,1.00,1.00
100716,Chloroherpeton thalassium,species,1,1.00,1.00
517418,Chloroherpeton thalassium ATCC 35110,below_species,1,1.00,1.00
1046,Chromatiaceae,family,2,2.50,2.50
135613,Chromatiales,order,2,2.25,2.25
535,Chromobacterium,genus,1,8.00,8.00
90153,Chromobacterium group,below_family,1,8.00,8.00
536,Chromobacterium violaceum,species,1,8.00,8.00
243365,Chromobacterium violaceum ATCC 12472,below_species,1,8.00,8.00
42054,Chromohalobacter,genus,1,5.00,5.00
158080,Chromohalobacter salexigens,species,1,5.00,5.00
290398,Chromohalobacter salexigens DSM 3043,below_species,1,5.00,5.00
1118,Chroococcales,order,4,2.00,1.75
544,Citrobacter,genus,2,7.00,7.00
545,Citrobacter koseri,species,1,7.00,7.00
290338,Citrobacter koseri ATCC BAA-895,below_species,1,7.00,7.00
67825,Citrobacter rodentium,species,1,7.00,7.00
637910,Citrobacter rodentium ICC168,below_species,1,7.00,7.00
1573,Clavibacter,genus,1,2.00,2.00
28447,Clavibacter michiganensis,species,2,2.00,2.00
33013,Clavibacter michiganensis subsp. michiganensis,subspecies,1,2.00,2.00
443906,Clavibacter michiganensis subsp. michiganensis NCPPB 382,below_subspecies,1,2.00,2.00
31964,Clavibacter michiganensis subsp. sepedonicus,subspecies,1,2.00,2.00
186801,Clostridia,class,3,5.00,4.33
31979,Clostridiaceae,family,2,8.75,8.75
186802,Clostridiales,order,9,5.00,5.86
543310,Clostridiales Family XI. Incertae Sedis,family,2,4.00,4.00
543349,Clostridiales Family XVIII. Incertae Sedis,family,1,6.00,6.00
699245,Clostridiales genomosp. BVAB3,species,1,2.00,2.00
699246,Clostridiales genomosp. BVAB3 str. UPII9-5,below_species,1,2.00,2.00
538999,Clostridiales incertae sedis,below_order,2,5.00,5.00
1485,Clostridium,genus,14,8.50,8.14
1488,Clostridium acetobutylicum,species,1,11.00,11.00
272562,Clostridium acetobutylicum ATCC 824,below_species,1,11.00,11.00
1520,Clostridium beijerinckii,species,1,14.00,14.00
290402,Clostridium beijerinckii NCIMB 8052,below_species,1,14.00,14.00
1491,Clostridium botulinum,species,5,9.00,9.60
36826,Clostridium botulinum A,below_species,5,9.00,8.60
441770,Clostridium botulinum A str. ATCC 19397,below_below_species,1,8.00,8.00
413999,Clostridium botulinum A str. ATCC 3502,below_below_species,1,9.00,9.00
441771,Clostridium botulinum A str. Hall,below_below_species,1,8.00,8.00
536232,Clostridium botulinum A2 str. Kyoto,below_below_species,1,9.00,9.00
498214,Clostridium botulinum A3 str. Loch Maree,below_below_species,1,9.00,9.00
36827,Clostridium botulinum B,below_species,3,9.00,9.67
508765,Clostridium botulinum B str. Eklund 17B,below_below_species,1,11.00,11.00
591968,Clostridium botulinum B1,below_below_species,1,9.00,9.00
498213,Clostridium botulinum B1 str. Okra,below_below_below_species,1,9.00,9.00
929506,Clostridium botulinum BKT015925,below_species,1,10.00,10.00
515621,Clostridium botulinum Ba4 str. 657,below_below_species,1,9.00,9.00
36830,Clostridium botulinum E,below_species,1,11.00,11.00
508767,Clostridium botulinum E3 str. Alaska E43,below_below_species,1,11.00,11.00
36831,Clostridium botulinum F,below_species,2,9.00,9.00
758678,Clostridium botulinum F str. 230613,below_below_species,1,9.00,9.00
441772,Clostridium botulinum F str. Langeland,below_below_species,1,9.00,9.00
217159,Clostridium carboxidivorans,species,1,3.00,3.00
536227,Clostridium carboxidivorans P7,below_species,1,3.00,3.00
1521,Clostridium cellulolyticum,species,1,8.00,8.00
394503,Clostridium cellulolyticum H10,below_species,1,8.00,8.00
1493,Clostridium cellulovorans,species,1,9.00,9.00
573061,Clostridium cellulovorans 743B,below_species,1,9.00,9.00
272563,Clostridium difficile 630,below_species,1,11.00,11.00
645462,Clostridium difficile CD196,below_species,1,10.00,10.00
645463,Clostridium difficile R20291,below_species,1,9.00,9.00
1534,Clostridium kluyveri,species,2,7.00,7.00
431943,Clostridium kluyveri DSM 555,below_species,1,7.00,7.00
583346,Clostridium kluyveri NBRC 12016,below_species,1,7.00,7.00
1538,Clostridium ljungdahlii,species,1,9.00,9.00
748727,Clostridium ljungdahlii DSM 13528,below_species,1,9.00,9.00
1542,Clostridium novyi,species,1,10.00,10.00
386415,Clostridium novyi NT,below_species,1,10.00,10.00
1502,Clostridium perfringens,species,3,10.00,9.33
195103,Clostridium perfringens ATCC 13124,below_species,1,8.00,8.00
195102,Clostridium perfringens str. 13,below_species,1,10.00,10.00
66219,Clostridium phytofermentans,species,1,8.00,8.00
357809,Clostridium phytofermentans ISDg,below_species,1,8.00,8.00
84030,Clostridium saccharolyticum,species,1,6.00,6.00
610130,Clostridium saccharolyticum WM1,below_species,1,6.00,6.00
1513,Clostridium tetani,species,1,6.00,6.00
212717,Clostridium tetani E88,below_species,1,6.00,6.00
1515,Clostridium thermocellum,species,1,4.00,4.00
203119,Clostridium thermocellum ATCC 27405,below_species,1,4.00,4.00
202907,Collimonas,genus,1,3.00,3.00
158899,Collimonas fungivorans,species,1,3.00,3.00
1005048,Collimonas fungivorans Ter331,below_species,1,3.00,3.00
28228,Colwellia,genus,1,9.00,9.00
28229,Colwellia psychrerythraea,species,1,9.00,9.00
167879,Colwellia psychrerythraea 34H,below_species,1,9.00,9.00
267889,Colwelliaceae,family,1,9.00,9.00
80864,Comamonadaceae,family,6,3.00,3.00
283,Comamonas,genus,1,3.00,3.00
285,Comamonas testosteroni,species,1,3.00,3.00
543891,Comamonas testosteroni CNB-1,below_species,1,3.00,3.00
688245,Comamonas testosteroni CNB-2,below_below_species,1,3.00,3.00
191494,Conexibacter,genus,1,1.00,1.00
191495,Conexibacter woesei,species,1,1.00,1.00
469383,Conexibacter woesei DSM 14684,below_species,1,1.00,1.00
320583,Conexibacteraceae,family,1,1.00,1.00
68335,Coprothermobacter,genus,1,2.00,2.00
35786,Coprothermobacter proteolyticus,species,1,2.00,2.00
309798,Coprothermobacter proteolyticus DSM 5265,below_species,1,2.00,2.00
442430,Coraliomargarita,genus,1,2.00,2.00
395922,Coraliomargarita akajimensis,species,1,2.00,2.00
583355,Coraliomargarita akajimensis DSM 45221,below_species,1,2.00,2.00
84107,Coriobacteriaceae,family,3,3.00,2.33
84999,Coriobacteriales,order,1,3.00,3.00
84998,Coriobacteridae,subclass,1,3.00,3.00
255727,Coriobacterineae,suborder,1,3.00,3.00
1653,Corynebacteriaceae,family,1,3.50,3.50
85007,Corynebacterineae,suborder,4,2.75,2.56
1716,Corynebacterium,genus,8,3.50,3.81
169292,Corynebacterium aurimucosum,species,1,4.00,4.00
548476,Corynebacterium aurimucosum ATCC 700975,below_species,1,4.00,4.00
152794,Corynebacterium efficiens,species,1,5.00,5.00
196164,Corynebacterium efficiens YS-314,below_species,1,5.00,5.00
1718,Corynebacterium glutamicum,species,2,5.50,5.50
196627,Corynebacterium glutamicum ATCC 13032,below_species,1,6.00,6.00
38289,Corynebacterium jeikeium,species,1,3.00,3.00
306537,Corynebacterium jeikeium K411,below_species,1,3.00,3.00
161879,Corynebacterium kroppenstedtii,species,1,3.00,3.00
645127,Corynebacterium kroppenstedtii DSM 44385,below_species,1,3.00,3.00
1719,Corynebacterium pseudotuberculosis,species,2,4.00,4.00
935697,Corynebacterium pseudotuberculosis CIP 52.97,below_species,1,4.00,4.00
765874,Corynebacterium pseudotuberculosis FRC41,below_species,1,4.00,4.00
258224,Corynebacterium resistens,species,1,3.00,3.00
662755,Corynebacterium resistens DSM 45100,below_species,1,3.00,3.00
43771,Corynebacterium urealyticum,species,1,3.00,3.00
504474,Corynebacterium urealyticum DSM 7109,below_species,1,3.00,3.00
776,Coxiella,genus,1,1.00,1.00
777,Coxiella burnetii,species,5,1.00,1.00
434923,Coxiella burnetii CbuG_Q212,below_species,1,1.00,1.00
434924,Coxiella burnetii CbuK_Q154,below_species,1,1.00,1.00
434922,Coxiella burnetii Dugway 5J108-111,below_species,1,1.00,1.00
360115,Coxiella burnetii RSA 331,below_species,1,1.00,1.00
227377,Coxiella burnetii RSA 493,below_species,1,1.00,1.00
118968,Coxiellaceae,family,1,1.00,1.00
28889,Crenarchaeota,phylum,1,1.00,1.00
216431,Croceibacter,genus,1,2.00,2.00
313588,Croceibacter atlanticus,species,1,2.00,2.00
216432,Croceibacter atlanticus HTCC2559,below_species,1,2.00,2.00
413496,Cronobacter,genus,2,7.00,7.00
28141,Cronobacter sakazakii,species,1,7.00,7.00
290339,Cronobacter sakazakii ATCC BAA-894,below_species,1,7.00,7.00
413502,Cronobacter turicensis,species,1,7.00,7.00
693216,Cronobacter turicensis z3032,below_species,1,7.00,7.00
84162,Cryptobacterium,genus,1,3.00,3.00
84163,Cryptobacterium curtum,species,1,3.00,3.00
469378,Cryptobacterium curtum DSM 15641,below_species,1,3.00,3.00
106589,Cupriavidus,genus,3,5.00,5.00
119219,Cupriavidus metallidurans,species,1,4.00,4.00
266264,Cupriavidus metallidurans CH34,below_species,1,4.00,4.00
106590,Cupriavidus necator,species,1,5.00,5.00
248026,Cupriavidus pinatubonensis,species,1,6.00,6.00
1117,Cyanobacteria,phylum,4,1.50,2.00
165798,Cyanospira,genus,2,4.00,4.00
946381,Cyanospira capsulata,species,1,4.00,4.00
165799,Cyanospira rippkae,species,1,4.00,4.00
80811,Cystobacterineae,suborder,1,3.00,3.00
978,Cytophaga,genus,1,3.00,3.00
985,Cytophaga hutchinsonii,species,1,3.00,3.00
269798,Cytophaga hutchinsonii ATCC 33406,below_species,1,3.00,3.00
89373,Cytophagaceae,family,2,3.50,3.50
768507,Cytophagales,order,1,3.50,3.50
768503,Cytophagia,class,1,3.50,3.50
73029,Dechloromonas,genus,1,4.00,4.00
259537,Dechloromonas aromatica,species,1,4.00,4.00
159087,Dechloromonas aromatica RCB,below_species,1,4.00,4.00
53572,Deferribacter,genus,1,2.00,2.00
197162,Deferribacter desulfuricans,species,1,2.00,2.00
639282,Deferribacter desulfuricans SSM1,below_species,1,2.00,2.00
191394,Deferribacteraceae,family,2,2.00,2.00
191393,Deferribacterales,order,1,2.00,2.00
68337,Deferribacteres,class,1,2.00,2.00
200930,Deferribacteres,phylum,1,2.00,2.00
1202464,Dehalococcoidaceae,family,1,1.00,1.00
1202465,Dehalococcoidales,order,1,1.00,1.00
61434,Dehalococcoides,genus,1,1.00,1.00
243164,Dehalococcoides ethenogenes 195,below_species,1,1.00,1.00
61435,Dehalococcoides mccartyi,species,5,1.00,1.00
216389,Dehalococcoides sp. BAV1,below_species,1,1.00,1.00
255470,Dehalococcoides sp. CBDB1,below_species,1,1.00,1.00
633145,Dehalococcoides sp. GT,below_species,1,1.00,1.00
311424,Dehalococcoides sp. VS,below_species,1,1.00,1.00
301297,Dehalococcoidia,class,2,1.00,1.00
670486,Dehalogenimonas,genus,1,1.00,1.00
552810,Dehalogenimonas lykanthroporepellens,species,1,1.00,1.00
552811,Dehalogenimonas lykanthroporepellens BL-DC-9,below_species,1,1.00,1.00
183710,Deinococcaceae,family,1,4.00,4.00
118964,Deinococcales,order,2,3.00,3.00
188787,Deinococci,class,2,2.50,2.50
1298,Deinococcus,genus,3,4.00,3.67
310783,Deinococcus deserti,species,1,4.00,4.00
546414,Deinococcus deserti VCD115,below_species,1,4.00,4.00
68909,Deinococcus geothermalis,species,1,4.00,4.00
319795,Deinococcus geothermalis DSM 11300,below_species,1,4.00,4.00
1299,Deinococcus radiodurans,species,1,3.00,3.00
243230,Deinococcus radiodurans R1,below_species,1,3.00,3.00
1297,Deinococcus-Thermus,phylum,1,2.50,2.50
80865,Delftia,genus,1,5.00,5.00
80866,Delftia acidovorans,species,1,5.00,5.00
398578,Delftia acidovorans SPH-1,below_species,1,5.00,5.00
28221,Deltaproteobacteria,class,6,2.75,2.58
117999,Denitrovibrio,genus,1,2.00,2.00
118000,Denitrovibrio acetiphilus,species,1,2.00,2.00
522772,Denitrovibrio acetiphilus DSM 12809,below_species,1,2.00,2.00
85020,Dermabacteraceae,family,1,3.00,3.00
145357,Dermacoccaceae,family,1,2.00,2.00
453228,Desulfarculaceae,family,1,1.00,1.00
453227,Desulfarculales,order,1,1.00,1.00
453229,Desulfarculus,genus,1,1.00,1.00
453230,Desulfarculus baarsii,species,1,1.00,1.00
644282,Desulfarculus baarsii DSM 2075,below_species,1,1.00,1.00
