tax_id,tax_name,rank,num_records,median,mean
117942,Desulfurellaceae,family,6,2.75,2.58
213113,Desulfurellales,order,6,2.75,2.58
1007342,Desulfurispira,genus,21,2.00,2.19
682562,Desulfurispira natronophila,species,21,2.00,2.19
393029,Desulfurispirillum,genus,21,2.00,2.19
393030,Desulfurispirillum alkaliphilum,species,21,2.00,2.19
936456,Desulfurispirillum indicum,species,21,2.00,2.19
653733,Desulfurispirillum indicum S5,below_species,21,2.00,2.19
510701,Desulfurispora,genus,5,3.00,4.30
265470,Desulfurispora thermophila,species,5,3.00,4.30
427922,Desulfurivibrio,genus,1,2.00,2.00
427923,Desulfurivibrio alkaliphilus,species,1,2.00,2.00
589865,Desulfurivibrio alkaliphilus AHT2,below_species,1,2.00,2.00
558314,Desulfurobacteriaceae,family,1,1.50,1.50
1485951,Desulfurobacteriales,order,1,1.50,1.50
64159,Desulfurobacterium,genus,1,1.50,1.50
240169,Desulfurobacterium atlanticum,species,1,1.50,1.50
206249,Desulfurobacterium crinifex,species,1,1.50,1.50
240166,Desulfurobacterium pacificum,species,1,1.50,1.50
64160,Desulfurobacterium thermolithotrophum,species,1,1.50,1.50
868864,Desulfurobacterium thermolithotrophum DSM 11699,below_species,1,1.50,1.50
213421,Desulfuromonadaceae,family,2,2.50,2.50
69541,Desulfuromonadales,order,2,2.50,2.50
890,Desulfuromonas,genus,2,2.50,2.50
38815,Desulfuromonas acetexigens,species,2,2.50,2.50
93716,Desulfuromonas chloroethenica,species,2,2.50,2.50
158192,Desulfuromonas michiganensis,species,2,2.50,2.50
40982,Desulfuromonas palmitatis,species,2,2.50,2.50
304413,Desulfuromonas svalbardensis,species,2,2.50,2.50
57664,Desulfuromonas thiophila,species,2,2.50,2.50
37817,Desulfuromusa,genus,2,2.50,2.50
37624,Desulfuromusa bakii,species,2,2.50,2.50
304417,Desulfuromusa ferrireducens,species,2,2.50,2.50
37625,Desulfuromusa kysingii,species,2,2.50,2.50
37626,Desulfuromusa succinoxidans,species,2,2.50,2.50
427925,Dethiobacter,genus,2,2.50,2.50
427926,Dethiobacter alkaliphilus,species,2,2.50,2.50
555088,Dethiobacter alkaliphilus AHT 1,below_species,2,2.50,2.50
448125,Dethiosulfatibacter,genus,2,4.00,4.00
332095,Dethiosulfatibacter aminovorans,species,2,4.00,4.00
47054,Dethiosulfovibrio,genus,2,3.00,3.00
133535,Dethiosulfovibrio acidaminovorans,species,2,3.00,3.00
133532,Dethiosulfovibrio marinus,species,2,3.00,3.00
47055,Dethiosulfovibrio peptidovorans,species,2,3.00,3.00
133534,Dethiosulfovibrio russensis,species,2,3.00,3.00
561720,Dethiosulfovibrio salsuginis,species,2,3.00,3.00
46913,Devosia,genus,1,2.00,2.00
429726,Devosia albogilva,species,1,2.00,2.00
429727,Devosia chinhatensis,species,1,2.00,2.00
429728,Devosia crocina,species,1,2.00,2.00
1293439,Devosia epidermidihirudinis,species,1,2.00,2.00
443610,Devosia geojensis,species,1,2.00,2.00
400770,Devosia ginsengisoli,species,1,2.00,2.00
866566,Devosia glacialis,species,1,2.00,2.00
399498,Devosia hwasunensis,species,1,2.00,2.00
408174,Devosia insulae,species,1,2.00,2.00
288995,Devosia limi,species,1,2.00,2.00
191302,Devosia neptuniae,species,1,2.00,2.00
728005,Devosia psychrophila,species,1,2.00,2.00
46914,Devosia riboflavina,species,1,2.00,2.00
361041,Devosia soli,species,1,2.00,2.00
395930,Devosia subaequoris,species,1,2.00,2.00
1173082,Devosia submarina,species,1,2.00,2.00
413432,Devosia terrae,species,1,2.00,2.00
470028,Devosia yakushimensis,species,1,2.00,2.00
472568,Devriesea,genus,1,3.00,3.00
472569,Devriesea agamarum,species,1,3.00,3.00
39948,Dialister,genus,1,4.00,4.00
218538,Dialister invisus,species,1,4.00,4.00
592028,Dialister invisus DSM 15470,below_species,1,4.00,4.00
309120,Dialister micraerophilus,species,1,4.00,4.00
39950,Dialister pneumosintes,species,1,4.00,4.00
308994,Dialister propionicifaciens,species,1,4.00,4.00
487173,Dialister succinatiphilus,species,1,4.00,4.00
1433997,Diaminobutyricimonas,genus,2,1.50,1.50
1162967,Diaminobutyricimonas aerilata,species,2,1.50,1.50
238749,Diaphorobacter,genus,6,3.00,3.00
164759,Diaphorobacter nitroreducens,species,6,3.00,3.00
491745,Diaphorobacter oryzae,species,6,3.00,3.00
332490,Diapse,genus,2,2.00,2.00
332491,Diapse ptilota,species,2,2.00,2.00
2862,Diatoma,genus,2,2.00,2.00
426639,Diatoma tenuis,species,2,2.00,2.00
869,Dichelobacter,genus,1,3.00,3.00
870,Dichelobacter nodosus,species,1,3.00,3.00
246195,Dichelobacter nodosus VCS1703A,below_species,1,3.00,3.00
204474,Dichotomicrobium,genus,1,2.00,2.00
933063,Dichotomicrobium thermohalophilum,species,1,2.00,2.00
204037,Dickeya,genus,1,7.00,7.00
204038,Dickeya dadantii,species,1,7.00,7.00
198628,Dickeya dadantii 3937,below_species,1,7.00,7.00
590409,Dickeya dadantii Ech586,below_species,1,7.00,7.00
579405,Dickeya dadantii Ech703,below_species,1,7.00,7.00
204040,Dickeya dadantii subsp. dieffenbachiae,subspecies,1,7.00,7.00
204039,Dickeya dianthicola,species,1,7.00,7.00
69223,Dickeya paradisiaca,species,1,7.00,7.00
1089444,Dickeya solani,species,1,7.00,7.00
204042,Dickeya zeae,species,1,7.00,7.00
561229,Dickeya zeae Ech1591,below_species,1,7.00,7.00
85512,Dicondylia,below_class,2,2.00,2.00
114657,Dicranidae,subclass,2,2.00,2.00
203488,Dictyoglomaceae,family,1,2.00,2.00
203487,Dictyoglomales,order,1,2.00,2.00
68297,Dictyoglomi,phylum,1,2.00,2.00
203486,Dictyoglomia,class,1,2.00,2.00
13,Dictyoglomus,genus,2,2.00,2.00
14,Dictyoglomus thermophilum,species,1,2.00,2.00
309799,Dictyoglomus thermophilum H-6-12,below_species,1,2.00,2.00
513050,Dictyoglomus turgidum,species,1,2.00,2.00
515635,Dictyoglomus turgidum DSM 6724,below_species,1,2.00,2.00
1472649,Dielma,genus,3,5.00,5.06
1034346,Dielma fastidiosa,species,3,5.00,5.06
37914,Dietzia,genus,4,2.75,2.56
595984,Dietzia aerolata,species,4,2.75,2.56
665550,Dietzia alimentaria,species,4,2.75,2.56
983873,Dietzia aurantiaca,species,4,2.75,2.56
498199,Dietzia cercidiphylli,species,4,2.75,2.56
321318,Dietzia cinnamea,species,4,2.75,2.56
243064,Dietzia dagingensis,species,4,2.75,2.56
322509,Dietzia kunjamensis,species,4,2.75,2.56
546160,Dietzia lutea,species,4,2.75,2.56
37915,Dietzia maris,species,4,2.75,2.56
161920,Dietzia natronolimnaea,species,4,2.75,2.56
282305,Dietzia papillomatosis,species,4,2.75,2.56
139021,Dietzia psychralcaliphila,species,4,2.75,2.56
498198,Dietzia schimae,species,4,2.75,2.56
499555,Dietzia timorensis,species,4,2.75,2.56
85029,Dietziaceae,family,4,2.75,2.56
451864,Dikarya,subkingdom,2,2.00,2.00
2864,Dinophyceae,class,2,2.00,2.00
47932,Dinophysiaceae,family,2,2.00,2.00
447211,Dinophysiales,order,2,2.00,2.00
47933,Dinophysis,genus,2,2.00,2.00
47934,Dinophysis acuminata,species,2,2.00,2.00
120300,Dinophysis norvegica,species,2,2.00,2.00
146760,Dinophysis tripos,species,2,2.00,2.00
309512,Dinoroseobacter,genus,1,2.00,2.00
215813,Dinoroseobacter shibae,species,1,2.00,2.00
398580,Dinoroseobacter shibae DFL 12 = DSM 16493,below_species,1,2.00,2.00
4672,Dioscorea,genus,2,2.00,2.00
145284,Dioscorea elephantipes,species,2,2.00,2.00
4671,Dioscoreaceae,family,2,2.00,2.00
40548,Dioscoreales,order,2,2.00,2.00
455304,Diphasiastrum,genus,2,2.00,2.00
13841,Diphasiastrum digitatum,species,2,2.00,2.00
873565,Diplorickettsia,genus,1,1.00,1.00
676517,Diplorickettsia massiliensis,species,1,1.00,1.00
1148783,Diplosphaera,genus,1,1.00,1.00
1148786,Diplosphaera colitermitum,species,1,1.00,1.00
278957,Diplosphaera colitermitum TAV2,below_species,1,1.00,1.00
392845,Discoplastis,genus,2,2.00,2.00
215771,Discoplastis spathirhyncha,species,2,2.00,2.00
1433998,Dissulfuribacter,genus,6,2.75,2.58
1156395,Dissulfuribacter thermophilus,species,6,2.75,2.58
49248,Ditylum,genus,2,2.00,2.00
49249,Ditylum brightwellii,species,2,2.00,2.00
323413,Dokdonella,genus,3,2.00,2.67
328517,Dokdonella fugitiva,species,3,2.00,2.67
363846,Dokdonella ginsengisoli,species,3,2.00,2.67
578942,Dokdonella immobilis,species,3,2.00,2.67
323415,Dokdonella koreensis,species,3,2.00,2.67
1141845,Dokdonella kunshanensis,species,3,2.00,2.67
529810,Dokdonella soli,species,3,2.00,2.67
326319,Dokdonia,genus,6,3.00,3.33
326320,Dokdonia donghaensis,species,6,3.00,3.33
748770,Dolichospermum,genus,1,5.00,5.00
119677,Dolichospermum affine,species,1,5.00,5.00
749199,Dolichospermum affine 04-44,below_species,1,5.00,5.00
749198,Dolichospermum affine 05-03,below_species,1,5.00,5.00
929871,Dolichospermum affine CHAB3322,below_species,1,5.00,5.00
929872,Dolichospermum affine CHAB961,below_species,1,5.00,5.00
929873,Dolichospermum affine CHAB973,below_species,1,5.00,5.00
929874,Dolichospermum affine CHAB974,below_species,1,5.00,5.00
747513,Dolichospermum akankoense,species,1,5.00,5.00
264674,Dolichospermum cf. circinale macrospora 0tu25s6,below_varietas,1,5.00,5.00
264670,Dolichospermum cf. circinale macrospora 1tu23s3,below_varietas,1,5.00,5.00
264671,Dolichospermum cf. circinale macrospora 1tu26s10,below_varietas,1,5.00,5.00
264672,Dolichospermum cf. circinale macrospora 1tu27s5,below_varietas,1,5.00,5.00
264673,Dolichospermum cf. circinale macrospora 1tu28s13,below_varietas,1,5.00,5.00
109265,Dolichospermum circinale,species,1,5.00,5.00
749202,Dolichospermum circinale 04-22,below_species,1,5.00,5.00
501484,Dolichospermum circinale 04-26,below_species,1,5.00,5.00
501485,Dolichospermum circinale 04-28,below_species,1,5.00,5.00
749203,Dolichospermum circinale 04-59,below_species,1,5.00,5.00
267931,Dolichospermum circinale 1tu30s11,below_species,1,5.00,5.00
267932,Dolichospermum circinale 1tu33s12,below_species,1,5.00,5.00
267962,Dolichospermum circinale 1tu34s5,below_species,1,5.00,5.00
46233,Dolichospermum circinale 86,below_species,1,5.00,5.00
556180,Dolichospermum circinale ACMB13,below_species,1,5.00,5.00
1296342,Dolichospermum circinale CCAP 1403/21,below_species,1,5.00,5.00
630638,Dolichospermum circinale CENA190,below_species,1,5.00,5.00
630639,Dolichospermum circinale CENA191,below_species,1,5.00,5.00
630640,Dolichospermum circinale CENA193,below_species,1,5.00,5.00
929875,Dolichospermum circinale CHAB1037,below_species,1,5.00,5.00
929876,Dolichospermum circinale CHAB10390,below_species,1,5.00,5.00
929877,Dolichospermum circinale CHAB1304,below_species,1,5.00,5.00
929878,Dolichospermum circinale CHAB233,below_species,1,5.00,5.00
540981,Dolichospermum circinale EH-2,below_species,1,5.00,5.00
540982,Dolichospermum circinale EH-3,below_species,1,5.00,5.00
540983,Dolichospermum circinale EH-4,below_species,1,5.00,5.00
463218,Dolichospermum circinale LMECYA 123,below_species,1,5.00,5.00
463219,Dolichospermum circinale LMECYA 123A,below_species,1,5.00,5.00
463220,Dolichospermum circinale LMECYA 126,below_species,1,5.00,5.00
463221,Dolichospermum circinale LMECYA 17,below_species,1,5.00,5.00
463222,Dolichospermum circinale LMECYA 213,below_species,1,5.00,5.00
317930,Dolichospermum circinale NIVA-CYA 82,below_species,1,5.00,5.00
747686,Dolichospermum circinale TAC496,below_species,1,5.00,5.00
747687,Dolichospermum circinale TAC500,below_species,1,5.00,5.00
747688,Dolichospermum circinale TAC503,below_species,1,5.00,5.00
747689,Dolichospermum circinale TAC507,below_species,1,5.00,5.00
747690,Dolichospermum circinale TAC509,below_species,1,5.00,5.00
747691,Dolichospermum circinale TAC553,below_species,1,5.00,5.00
747692,Dolichospermum circinale TAC585,below_species,1,5.00,5.00
264669,Dolichospermum circinale var. macrospora,varietas,1,5.00,5.00
136073,Dolichospermum compactum,species,1,5.00,5.00
749205,Dolichospermum compactum 04-17,below_species,1,5.00,5.00
749204,Dolichospermum compactum 06-03,below_species,1,5.00,5.00
136074,Dolichospermum crassum,species,1,5.00,5.00
749206,Dolichospermum curvum,species,1,5.00,5.00
749207,Dolichospermum curvum 04-19,below_species,1,5.00,5.00
289437,Dolichospermum ellipsoides,species,1,5.00,5.00
630643,Dolichospermum fallax,species,1,5.00,5.00
1166,Dolichospermum flos-aquae,species,1,5.00,5.00
749200,Dolichospermum flos-aquae 04-10,below_species,1,5.00,5.00
749201,Dolichospermum flos-aquae 04-57,below_species,1,5.00,5.00
1392461,Dolichospermum flos-aquae A3,below_species,1,5.00,5.00
1050184,Dolichospermum flos-aquae ACCS 103,below_species,1,5.00,5.00
948694,Dolichospermum flos-aquae ANA311E,below_species,1,5.00,5.00
929879,Dolichospermum flos-aquae CHAB491,below_species,1,5.00,5.00
929880,Dolichospermum flos-aquae CHAB580,below_species,1,5.00,5.00
929881,Dolichospermum flos-aquae CHAB582,below_species,1,5.00,5.00
929882,Dolichospermum flos-aquae CHAB634,below_species,1,5.00,5.00
929884,Dolichospermum flos-aquae CHAB908,below_species,1,5.00,5.00
929885,Dolichospermum flos-aquae CHAB913,below_species,1,5.00,5.00
929886,Dolichospermum flos-aquae CHAB952,below_species,1,5.00,5.00
929887,Dolichospermum flos-aquae CHAB966,below_species,1,5.00,5.00
882053,Dolichospermum flos-aquae PMC207.03,below_species,1,5.00,5.00
882054,Dolichospermum flos-aquae PMC208.03,below_species,1,5.00,5.00
747522,Dolichospermum heterosporum,species,1,5.00,5.00
54295,Dolichospermum lemmermannii,species,1,5.00,5.00
749208,Dolichospermum lemmermannii 04-24,below_species,1,5.00,5.00
749209,Dolichospermum lemmermannii 04-38,below_species,1,5.00,5.00
1156578,Dolichospermum lemmermannii CYN80,below_species,1,5.00,5.00
135103,Dolichospermum macrosporum,species,1,5.00,5.00
136070,Dolichospermum mendotae,species,1,5.00,5.00
749197,Dolichospermum mendotae 04-06,below_species,1,5.00,5.00
575782,Dolichospermum mendotae 04-11,below_species,1,5.00,5.00
575783,Dolichospermum mendotae 04-45,below_species,1,5.00,5.00
749210,Dolichospermum mendotae 05-01,below_species,1,5.00,5.00
747710,Dolichospermum mendotae TAC583,below_species,1,5.00,5.00
747711,Dolichospermum mendotae TAC584,below_species,1,5.00,5.00
1124624,Dolichospermum mendotae UAM518,below_species,1,5.00,5.00
264677,Dolichospermum mucosum,species,1,5.00,5.00
749211,Dolichospermum mucosum 06-04,below_species,1,5.00,5.00
1137646,Dolichospermum mucosum 06-05,below_species,1,5.00,5.00
749212,Dolichospermum mucosum 08-03,below_species,1,5.00,5.00
1137647,Dolichospermum mucosum 08-09,below_species,1,5.00,5.00
136072,Dolichospermum planctonicum,species,1,5.00,5.00
749214,Dolichospermum planctonicum 00-05,below_species,1,5.00,5.00
749213,Dolichospermum planctonicum 03-02,below_species,1,5.00,5.00
1050182,Dolichospermum planctonicum ACCS 106,below_species,1,5.00,5.00
929888,Dolichospermum planctonicum CHAB2307,below_species,1,5.00,5.00
929889,Dolichospermum planctonicum CHAB2309,below_species,1,5.00,5.00
882055,Dolichospermum planctonicum PMC154.02,below_species,1,5.00,5.00
882056,Dolichospermum planctonicum PMC196.03,below_species,1,5.00,5.00
882057,Dolichospermum planctonicum PMC200.03,below_species,1,5.00,5.00
882058,Dolichospermum planctonicum PMC230.04,below_species,1,5.00,5.00
1126584,Dolichospermum planctonicum UAM516,below_species,1,5.00,5.00
1126585,Dolichospermum planctonicum UAM517,below_species,1,5.00,5.00
1126586,Dolichospermum planctonicum UAM534,below_species,1,5.00,5.00
1126587,Dolichospermum planctonicum UAM535,below_species,1,5.00,5.00
747515,Dolichospermum pseudocompactum,species,1,5.00,5.00
264679,Dolichospermum sigmoideum,species,1,5.00,5.00
264682,Dolichospermum smithii,species,1,5.00,5.00
749215,Dolichospermum smithii 05-05,below_species,1,5.00,5.00
749216,Dolichospermum smithii 08-02,below_species,1,5.00,5.00
119678,Dolichospermum solitarium,species,1,5.00,5.00
135104,Dolichospermum spiroides,species,1,5.00,5.00
749217,Dolichospermum spiroides 04-51,below_species,1,5.00,5.00
929891,Dolichospermum spiroides CHAB503,below_species,1,5.00,5.00
929892,Dolichospermum spiroides CHAB506,below_species,1,5.00,5.00
929893,Dolichospermum spiroides CHAB507,below_species,1,5.00,5.00
1419939,Dolichospermum spiroides S17,below_species,1,5.00,5.00
289436,Dolichospermum viguieri,species,1,5.00,5.00
749218,Dolichospermum viguieri 08-04,below_species,1,5.00,5.00
171413,Dolosicoccus,below_family,4,5.00,4.62
84521,Dolosicoccus paucivorans,species,4,5.00,4.62
29393,Dolosigranulum,genus,4,5.00,4.62
29394,Dolosigranulum pigrum,species,4,5.00,4.62
1433999,Domibacillus,genus,5,8.00,8.50
1071054,Domibacillus robiginosus,species,5,8.00,8.50
393277,Donghicola,genus,6,3.00,3.00
393278,Donghicola eburneus,species,6,3.00,3.00
337702,Donghicola xiamenensis,species,6,3.00,3.00
1146845,Dongia,genus,3,4.00,5.00
578943,Dongia mobilis,species,3,4.00,5.00
32074,Doodia,genus,2,2.00,2.00
32075,Doodia maxima,species,2,2.00,2.00
189330,Dorea,genus,1,6.00,6.00
39486,Dorea formicigenerans,species,1,6.00,6.00
88431,Dorea longicatena,species,1,6.00,6.00
87301,Draba,genus,2,2.00,2.00
171822,Draba nemorosa,species,2,2.00,2.00
1471398,Draconibacteriaceae,family,4,4.75,4.38
1471399,Draconibacterium,genus,4,4.75,4.38
1168034,Draconibacterium orientale,species,4,4.75,4.38
3418,Drimys,genus,2,2.00,2.00
224735,Drimys granadensis,species,2,2.00,2.00
39812,Dryophthorinae,subfamily,2,2.00,2.00
75654,Duganella,genus,3,3.00,2.67
444446,Duganella nigrescens,species,3,3.00,2.67
762836,Duganella phyllosphaerae,species,3,3.00,2.67
551988,Duganella radicis,species,3,3.00,2.67
551987,Duganella sacchari,species,3,3.00,2.67
246602,Duganella violaceinigra,species,3,3.00,2.67
75659,Duganella zoogloeoides,species,3,3.00,2.67
120831,Dyadobacter,genus,1,4.00,4.00
492736,Dyadobacter alkalitolerans,species,1,4.00,4.00
1078754,Dyadobacter arcticus,species,1,4.00,4.00
365489,Dyadobacter beijingensis,species,1,4.00,4.00
292407,Dyadobacter crusticola,species,1,4.00,4.00
94254,Dyadobacter fermentans,species,1,4.00,4.00
471854,Dyadobacter fermentans DSM 18053,below_species,1,4.00,4.00
363850,Dyadobacter ginsengisoli,species,1,4.00,4.00
259899,Dyadobacter hamtensis,species,1,4.00,4.00
1082580,Dyadobacter jejuensis,species,1,4.00,4.00
408657,Dyadobacter koreensis,species,1,4.00,4.00
651661,Dyadobacter psychrophilus,species,1,4.00,4.00
659014,Dyadobacter soli,species,1,4.00,4.00
1211851,Dyadobacter tibetensis,species,1,4.00,4.00
231454,Dyella,genus,3,2.00,2.67
363848,Dyella ginsengisoli,species,3,2.00,2.67
231455,Dyella japonica,species,3,2.00,2.67
1217721,Dyella japonica A8,below_species,3,2.00,2.67
1379159,Dyella jiangningensis,species,3,2.00,2.67
311235,Dyella koreensis,species,3,2.00,2.67
1242174,Dyella kyungheensis,species,3,2.00,2.67
500610,Dyella marensis,species,3,2.00,2.67
522319,Dyella soli,species,3,2.00,2.67
522259,Dyella terrae,species,3,2.00,2.67
445710,Dyella thiooxydans,species,3,2.00,2.67
156973,Dysgonomonas,genus,2,5.50,5.50
45254,Dysgonomonas capnocytophagoides,species,2,5.50,5.50
156974,Dysgonomonas gadei,species,2,5.50,5.50
742766,Dysgonomonas gadei ATCC BAA-286,below_species,2,5.50,5.50
637886,Dysgonomonas hofstadii,species,2,5.50,5.50
163665,Dysgonomonas mossii,species,2,5.50,5.50
742767,Dysgonomonas mossii DSM 22836,below_species,2,5.50,5.50
722737,Dysgonomonas oryzarvi,species,2,5.50,5.50
286119,Dysgonomonas wimpennyi,species,2,5.50,5.50
1206794,Ecdysozoa,below_below_below_below_kingdom,2,2.00,2.00
390846,Echinicola,genus,1,3.50,3.50
709343,Echinicola jeungdonensis,species,1,3.50,3.50
346377,Echinicola pacifica,species,1,3.50,3.50
1035916,Echinicola shivajiensis,species,1,3.50,3.50
390884,Echinicola vietnamensis,species,1,3.50,3.50
926556,Echinicola vietnamensis DSM 17526,below_species,1,3.50,3.50
2877,Ectocarpales,order,2,2.00,2.00
233099,Ectothiorhodosinus,genus,3,2.00,1.67
233100,Ectothiorhodosinus mongolicus,species,3,2.00,1.67
1051,Ectothiorhodospira,genus,3,2.00,1.67
421628,Ectothiorhodospira haloalkaliphila,species,3,2.00,1.67
480969,Ectothiorhodospira imhoffii,species,3,2.00,1.67
867345,Ectothiorhodospira magna,species,3,2.00,1.67
1396821,Ectothiorhodospira marina,species,3,2.00,1.67
195064,Ectothiorhodospira mobilis,species,3,2.00,1.67
568897,Ectothiorhodospira salini,species,3,2.00,1.67
1054,Ectothiorhodospira shaposhnikovii,species,3,2.00,1.67
505694,Ectothiorhodospira variabilis,species,3,2.00,1.67
72276,Ectothiorhodospiraceae,family,3,2.00,1.67
388463,Edaphobacter,genus,2,1.25,1.25
570835,Edaphobacter aggregans,species,2,1.25,1.25
388466,Edaphobacter modestus,species,2,1.25,1.25
635,Edwardsiella,genus,2,8.00,8.00
93378,Edwardsiella hoshinae,species,2,8.00,8.00
67780,Edwardsiella ictaluri,species,1,8.00,8.00
634503,Edwardsiella ictaluri 93-146,below_species,1,8.00,8.00
1263550,Edwardsiella piscicida,species,2,8.00,8.00
636,Edwardsiella tarda,species,1,8.00,8.00
667121,Edwardsiella tarda ATCC 15947,below_species,1,8.00,8.00
1288122,Edwardsiella tarda C07-087,below_species,1,8.00,8.00
498217,Edwardsiella tarda EIB202,below_species,1,8.00,8.00
718251,Edwardsiella tarda FL6-60,below_species,1,8.00,8.00
84111,Eggerthella,genus,1,3.00,3.00
84112,Eggerthella lenta,species,1,3.00,3.00
479437,Eggerthella lenta DSM 2243,below_species,1,3.00,3.00
242230,Eggerthella sinensis,species,1,3.00,3.00
1279384,Eggerthia,genus,3,5.00,5.06
31973,Eggerthia catenaformis,species,3,5.00,5.06
147367,Ehrhartoideae,subfamily,2,2.00,2.00
943,Ehrlichia,genus,1,1.00,1.00
944,Ehrlichia canis,species,1,1.00,1.00
269484,Ehrlichia canis str. Jake,below_species,1,1.00,1.00
945,Ehrlichia chaffeensis,species,1,1.00,1.00
205920,Ehrlichia chaffeensis str. Arkansas,below_species,1,1.00,1.00
947,Ehrlichia ewingii,species,3,1.00,1.00
35795,Ehrlichia muris,species,3,1.00,1.00
170541,Ehrlichia ovina,species,3,1.00,1.00
779,Ehrlichia ruminantium,species,2,1.00,1.00
302409,Ehrlichia ruminantium str. Gardel,below_species,1,1.00,1.00
254945,Ehrlichia ruminantium str. Welgevonden,below_species,1,1.00,1.00
181207,Eikelboom Type 1851 Ben52,below_species,3,1.00,1.50
538,Eikenella,genus,3,4.00,5.33
539,Eikenella corrodens,species,3,4.00,5.33
1434000,Eilatimonas,genus,3,1.00,1.00
911205,Eilatimonas milleporae,species,3,1.00,1.00
1050833,Eionea,genus,1,3.00,3.00
287488,Eionea nigra,species,1,3.00,3.00
447678,Ekhidna,genus,2,3.50,3.50
447679,Ekhidna lutea,species,2,3.50,3.50
457933,Elioraea,genus,2,4.00,4.00
457934,Elioraea tepidiphila,species,2,4.00,4.00
308865,Elizabethkingia,genus,6,3.00,3.33
1117645,Elizabethkingia anophelis,species,6,3.00,3.33
238,Elizabethkingia meningoseptica,species,6,3.00,3.33
172045,Elizabethkingia miricola,species,6,3.00,3.33
1091044,Elstera,genus,3,4.00,5.00
552518,Elstera litoralis,species,3,4.00,5.00
641853,Elusimicrobia,class,1,1.00,1.00
74152,Elusimicrobia,phylum,1,1.00,1.00
641876,Elusimicrobiaceae,family,1,1.00,1.00
641854,Elusimicrobiales,order,1,1.00,1.00
423604,Elusimicrobium,genus,1,1.00,1.00
423605,Elusimicrobium minutum,species,1,1.00,1.00
445932,Elusimicrobium minutum Pei191,below_species,1,1.00,1.00
3193,Embryophyta,below_below_phylum,2,2.00,2.00
2902,Emiliania,genus,2,2.00,2.00
2903,Emiliania huxleyi,species,2,2.00,2.00
59734,Empedobacter,genus,6,3.00,3.33
247,Empedobacter brevis,species,6,3.00,3.33
312278,Emticicia,genus,2,3.50,3.50
363851,Emticicia ginsengisoli,species,2,3.50,3.50
312279,Emticicia oligotrophica,species,2,3.50,3.50
929562,Emticicia oligotrophica DSM 17448,below_species,2,3.50,3.50
447830,Endomicrobia,class,1,1.00,1.00
33392,Endopterygota,infraclass,2,2.00,2.00
305899,Endozoicomonas,genus,1,5.00,5.00
305900,Endozoicomonas elysicola,species,1,5.00,5.00
1234143,Endozoicomonas euniceicola,species,1,5.00,5.00
1234144,Endozoicomonas gorgoniicola,species,1,5.00,5.00
1027273,Endozoicomonas montiporae,species,1,5.00,5.00
570277,Endozoicomonas montiporae CL-33,below_species,1,5.00,5.00
1137799,Endozoicomonas numazuensis,species,1,5.00,5.00
212791,Enhydrobacter,genus,2,5.00,5.00
225324,Enhydrobacter aerosaccus,species,2,5.00,5.00
215802,Enhygromyxa,genus,2,3.50,3.50
215803,Enhygromyxa salina,species,2,3.50,3.50
1472762,Enorma,genus,3,3.00,2.33
1472761,Enorma massiliensis,species,3,3.00,2.33
1118060,Enorma massiliensis phI,below_species,3,3.00,2.33
106591,Ensifer,genus,1,3.00,3.00
106592,Ensifer adhaerens,species,1,3.00,3.00
680247,Ensifer garamanticus,species,1,3.00,3.00
511439,Ensifer maghrebium,species,1,3.00,3.00
375549,Ensifer mexicanus,species,1,3.00,3.00
680248,Ensifer numidicus,species,1,3.00,3.00
716925,Ensifer sojae,species,1,3.00,3.00
716928,Ensifer sojae CCBAU 05684,below_species,1,3.00,3.00
511438,Ensifer xericitae,species,1,3.00,3.00
1164863,Enteroactinococcus,genus,5,3.00,3.10
1027633,Enteroactinococcus coprophilus,species,5,3.00,3.10
547,Enterobacter,genus,2,7.75,7.75
548,Enterobacter aerogenes,species,1,8.00,8.00
935296,Enterobacter aerogenes EA1509E,below_species,1,8.00,8.00
1028307,Enterobacter aerogenes KCTC 2190,below_species,1,8.00,8.00
61645,Enterobacter asburiae,species,2,7.50,7.50
640513,Enterobacter asburiae LF7a,below_species,2,7.50,7.50
69218,Enterobacter cancerogenus,species,2,7.75,7.75
550,Enterobacter cloacae,species,1,8.00,8.00
1045856,Enterobacter cloacae EcWSU1,below_species,1,8.00,8.00
354276,Enterobacter cloacae complex,species_group,2,7.50,7.50
336306,Enterobacter cloacae subsp. cloacae,subspecies,1,8.00,8.00
716541,Enterobacter cloacae subsp. cloacae ATCC 13047,below_subspecies,1,8.00,8.00
1211025,Enterobacter cloacae subsp. cloacae ENHKU01,below_subspecies,1,8.00,8.00
718254,Enterobacter cloacae subsp. cloacae NCTC 9394,below_subspecies,1,8.00,8.00
69219,Enterobacter cloacae subsp. dissolvens,subspecies,1,8.00,8.00
1104326,Enterobacter cloacae subsp. dissolvens SDM,below_subspecies,1,8.00,8.00
1123957,Enterobacter cloacae subsp. rugosum,subspecies,1,8.00,8.00
158836,Enterobacter hormaechei,species,2,7.50,7.50
299766,Enterobacter hormaechei subsp. steigerwaltii,subspecies,2,7.50,7.50
208224,Enterobacter kobei,species,2,7.75,7.75
1334193,Enterobacter lignolyticus,species,1,7.00,7.00
701347,Enterobacter lignolyticus SCF1,below_species,1,7.00,7.00
299767,Enterobacter ludwigii,species,2,7.75,7.75
